1.033931613848142e-5,2.6411616398217192e-5,9.992041920192151e-6,6.816214468875918e-6,9.668860976723423e-6,2.0978939841960763e-6,9.933261739683602e-6,6.077153590567769e-6,9.915910620466748e-6,3.439480393902452e-6,9.866261565617385e-6,1.449965996647762e-6,9.981788578705976e-6,9.88914134871892e-7,9.930984445141565e-6,8.927347978927301e-7,9.607203298882604e-6,6.47220530951498e-7,8.02487680008029e-7,9.421901612109059e-6,8.197335118071681e-6,2.539495257982573e-6,7.560325760613318e-7,9.33798082810891e-6,7.217281646510497e-6,2.855207451029767e-6,6.714238971073593e-6,3.6306281451225868e-6,6.015455699004042e-6,4.038307227832449e-6,7.4173976462326745e-6,2.614126946537924e-6,7.662025116775927e-6,2.3493356313423575e-6,6.135119472130188e-6,3.943284770368265e-6,3.3610684222057027e-6,6.683187156584446e-6,4.807523218374298e-6,5.504121630400234e-6,4.831208155710937e-6,5.240960733888677e-6,4.8111386221689925e-6,5.219450431387623e-6,4.105511892354991e-6,5.9128182253953364e-6,8.85111948633899e-6,1.173891870043993e-6,7.365138902452244e-6,2.675201662513796e-6,7.655394168005053e-6,2.3951594485063087e-6,9.63979003694697e-6,6.934128727692725e-7,1.0174760186853693e-5,2.630957170985159e-5,9.771260984117564e-6,3.5575398486620045e-6,9.992896052703499e-6,5.270686461528078e-6,9.934158341031101e-6,8.432416337103627e-7,9.573453764719573e-6,6.654727535230534e-7,8.240141824076013e-6,2.5172507979929807e-6,8.293047245906172e-6,3.5137694326018146e-6,6.700385438539973e-6,3.621574118649779e-6,6.427575823308579e-6,3.5738202820947373e-6,7.383762444662297e-6,2.65461630230984e-6,6.468951376335591e-6,3.5352162170892217e-6,8.85305369009176e-6,1.1733043609082239e-6,7.96131803400038e-6,2.364667922835782e-6,1.00000073831996e-5,1.1365509787632034e-5,1.0008039415388245e-5,1.0957039965266204e-5,1.0008857383251306e-5,1.0243143707849765e-5,1.0063427174783383e-5,1.0971634552473611e-5,1.0071852122822054e-5,1.0905505928498097e-5,1.0080162160971984e-5,1.1165407865371421e-5,1.00556094556629e-5,1.0691661290237442e-5,1.0038346379025098e-5,1.0434068821997948e-5,1.0035028952641558e-5,1.0427025067394768e-5,1.0032630645151912e-5,1.0428813665340773e-5
1.0347514006780423e-5,2.6805640917021547e-5,9.989745273610683e-6,6.839761767884052e-6,9.670578264304278e-6,2.0797391151176786e-6,9.935881346825647e-6,6.335568706091441e-6,9.913346214448145e-6,3.405304470995915e-6,9.87418210200242e-6,1.6339911020144608e-6,9.97853550482895e-6,8.749427945018931e-7,9.921388022310302e-6,8.835978518591193e-7,9.586937693072802e-6,6.768736682841421e-7,7.991161358067923e-7,9.417027921409205e-6,8.209969202514844e-6,2.505132999240509e-6,7.37793037139657e-7,9.352142903510097e-6,7.279215798766769e-6,2.7713812869444146e-6,6.7155769249892196e-6,3.626225094787656e-6,5.913661613805388e-6,4.143289514698785e-6,7.3536025955059256e-6,2.681275463782547e-6,7.676754258378688e-6,2.328085683528515e-6,6.188171586672265e-6,3.892601546641144e-6,3.1205948618701533e-6,6.927657312158066e-6,4.764384004564029e-6,5.579519249036623e-6,4.821560841409165e-6,5.2477817881614e-6,4.935163545114478e-6,5.095754640792283e-6,4.019347898344721e-6,6.001255909012486e-6,8.745354782705088e-6,1.2786405645157665e-6,7.4107521915570785e-6,2.6213465050206416e-6,7.678056979448525e-6,2.370653268823544e-6,9.611125367633678e-6,7.331441543147529e-7,1.0204756062189788e-5,2.658548378496154e-5,9.772915004386515e-6,3.5670803035161378e-6,9.989970153996606e-6,5.283362302610548e-6,9.920446146752524e-6,8.607651628468383e-7,9.593206284403363e-6,6.239711881514543e-7,8.233736467889678e-6,2.460240733707372e-6,8.254256489656888e-6,3.5703086875491766e-6,6.756714224563494e-6,3.594365859696339e-6,6.2892020838889965e-6,3.7124957017544285e-6,7.3154627205836395e-6,2.7144071008707072e-6,5.526126820963167e-6,4.480667191071443e-6,8.739289543579651e-6,1.2823701576202063e-6,7.942817025900419e-6,2.39446495792016e-6,1.0000018813372724e-5,1.1198071980579453e-5,1.0006881270568084e-5,1.0768581298837522e-5,1.0010654327728745e-5,1.0282950763126371e-5,1.0064591434633617e-5,1.1042330847257561e-5,1.005547450999156e-5,1.0727877411501336e-5,1.0073249154658439e-5,1.1025284447891033e-5,1.0053962753596157e-5,1.0685847588180362e-5,1.0031085564391104e-5,1.0353945666579107e-5,1.0025393272047045e-5,1.0320944408539215e-5,1.0032754978432363e-5,1.0416905132437273e-5
1.0333283273031877e-5,2.6534648700876677e-5,9.992314004648607e-6,6.774971064492264e-6,9.666589037075572e-6,2.0720635612516186e-6,9.936128606886841e-6,6.058642536826633e-6,9.912792580727382e-6,3.439681874843829e-6,9.866057435665827e-6,1.4526660831094665e-6,9.981782625634524e-6,9.97575363783135e-7,9.918796178446768e-6,8.967903177709483e-7,9.612459187512714e-6,6.299338814871014e-7,7.992577219292399e-7,9.429384032135396e-6,8.2417027061003e-6,2.4535041963913126e-6,7.104576363925061e-7,9.371980009374247e-6,7.25130186147608e-6,2.8019999389947445e-6,6.726489908943226e-6,3.5914723760123447e-6,5.928079966264646e-6,4.1260373367514655e-6,7.364384223078651e-6,2.669038281244767e-6,7.596391330027026e-6,2.411202827679939e-6,6.166592568487912e-6,3.926850796903646e-6,3.0270319561695195e-6,7.0199418694596785e-6,4.599837409643739e-6,5.7088939116066434e-6,4.7558422397512715e-6,5.317085091371148e-6,5.084975108722488e-6,4.955885260439212e-6,4.292986822368844e-6,5.723512184102506e-6,8.69951719840157e-6,1.3239343114160139e-6,7.461686332913191e-6,2.5735137606417223e-6,7.745728148091545e-6,2.3098758028456385e-6,9.614712032357317e-6,7.300364771326936e-7,1.0179075881037717e-5,2.6177684967743878e-5,9.78138119838959e-6,3.5153426093125966e-6,9.993280699433368e-6,5.303879297508724e-6,9.91343123185184e-6,8.762304957599979e-7,9.60459710753782e-6,6.036344455205548e-7,8.221306993436507e-6,2.4851589755670067e-6,8.232807610838333e-6,3.5846475846500336e-6,6.74781551450203e-6,3.583413024465456e-6,6.5747457476544405e-6,3.427785317171862e-6,7.3481132643453445e-6,2.682213210384557e-6,4.812121605999604e-6,5.193916299466437e-6,8.67725407818538e-6,1.3399829173393837e-6,7.971434676588647e-6,2.384714969482009e-6,1.000000096821496e-5,1.1243770842218865e-5,1.0007137482608027e-5,1.0880757906731784e-5,1.0010834018469883e-5,1.0292152038997705e-5,1.0066105122713668e-5,1.1062803028014437e-5,1.0059847998131152e-5,1.078768897900845e-5,1.0087872888203985e-5,1.1233197184443668e-5,1.0056805308987442e-5,1.0744955289491302e-5,1.0047459551400076e-5,1.0555762193993448e-5,1.0025278917188314e-5,1.0304217844761698e-5,1.0042297053659783e-5,1.0562151343936628e-5
1.0312934516869083e-5,2.6131054443884e-5,9.992338365767402e-6,6.7134730292716575e-6,9.6710033723807e-6,2.025243778417051e-6,9.933382493294443e-6,5.963823783053948e-6,9.90564085066e-6,3.3909324208260535e-6,9.860948699219632e-6,1.500160883957624e-6,9.983212318383236e-6,8.607438741880668e-7,9.917997279829122e-6,8.987547081776357e-7,9.616093961474981e-6,6.21111412624852e-7,7.582214971178007e-7,9.458880123183321e-6,8.258341979165402e-6,2.4493592543787766e-6,7.126350407148862e-7,9.37287409745945e-6,7.2134911524592e-6,2.846239717433675e-6,6.69309607764995e-6,3.625759726202096e-6,5.864109139702682e-6,4.188073292153685e-6,7.310849842289846e-6,2.723199473503453e-6,7.620088288501662e-6,2.385846185554305e-6,6.3241963630195e-6,3.759567733772015e-6,3.431289824279996e-6,6.6079999489958815e-6,4.624379665666209e-6,5.70031275518908e-6,4.771595532360709e-6,5.295820377553532e-6,4.783817653920114e-6,5.241026175179582e-6,4.142979591944304e-6,5.875202303218946e-6,8.703904439831433e-6,1.3138779655910425e-6,7.491286767760534e-6,2.550017588869062e-6,7.742215917446274e-6,2.3117042276696935e-6,9.598801488269698e-6,7.463764872234049e-7,1.0171835051648617e-5,2.6206755653717333e-5,9.757372139029743e-6,3.5775288689388934e-6,9.991262179375725e-6,5.049289333464246e-6,9.902821487399185e-6,8.692771722208324e-7,9.626559735162036e-6,5.882738923253348e-7,8.182050756936977e-6,2.557446581037813e-6,8.313099010628885e-6,3.4782143846941067e-6,6.689056703875683e-6,3.608815871666724e-6,5.9697028270783675e-6,4.032258025755973e-6,7.304688513298454e-6,2.7320706586576924e-6,4.760018655404329e-6,5.243952808420355e-6,8.735666377554296e-6,1.284794162037719e-6,7.961956193576875e-6,2.372280198438442e-6,1.0000000504905048e-5,1.1318483996313616e-5,1.0008816643722182e-5,1.0974489510491053e-5,1.0008664258162052e-5,1.0233063959583669e-5,1.0060133811523922e-5,1.0983448065288756e-5,1.0060116100152023e-5,1.0798592194026634e-5,1.0063771728421312e-5,1.0936968462315509e-5,1.0054937561151163e-5,1.067911245534467e-5,1.004407013888019e-5,1.0496020851974453e-5,1.0027770623473975e-5,1.03401919553757e-5,1.0034663837917093e-5,1.0472390109229389e-5
1.0366338888843496e-5,2.7526418130488858e-5,9.99305556834604e-6,7.038343073540344e-6,9.67740778216841e-6,2.1923351936129438e-6,9.941248082468446e-6,6.481597186612378e-6,9.912630005599297e-6,3.497929684109941e-6,9.881449954897905e-6,1.5572275336082585e-6,9.97582691179762e-6,9.494983777321114e-7,9.931790752725694e-6,8.986975902314704e-7,9.591165538787654e-6,6.423522130261817e-7,8.261280708485464e-7,9.404838573470422e-6,8.19387830832466e-6,2.549795336791433e-6,7.644360054296106e-7,9.334256229250773e-6,7.1894574025829795e-6,2.8782871164679737e-6,6.688085972525052e-6,3.6660872606000647e-6,5.879577401409565e-6,4.172882960582159e-6,7.401917528817967e-6,2.6320481932586277e-6,7.61711589636178e-6,2.3932296151758307e-6,6.268985254075602e-6,3.819323744040946e-6,3.5440505342856475e-6,6.503693050980922e-6,4.500690151805771e-6,5.817174843428575e-6,4.629897272571719e-6,5.450626372415133e-6,4.703783434907411e-6,5.329695364740705e-6,4.32706239656438e-6,5.692613033550745e-6,8.683184297186446e-6,1.3376622072720237e-6,7.409140139009164e-6,2.6330117036883958e-6,7.743008443672717e-6,2.3075969509062265e-6,9.620955812873538e-6,7.240551920631504e-7,1.0211208729456612e-5,2.765299252220747e-5,9.780904088030078e-6,3.6412406542794936e-6,9.990853962949185e-6,5.383804408186399e-6,9.928751711263788e-6,8.7033401324572e-7,9.605125188042775e-6,6.374826282546939e-7,8.176519419632684e-6,2.566561570062186e-6,8.343451687207332e-6,3.5343628654889704e-6,6.736016375106871e-6,3.580030436464882e-6,6.342499172125705e-6,3.6620537814396774e-6,7.402955761529867e-6,2.6401371087733464e-6,4.904091127227305e-6,5.101306038525808e-6,8.716164792926488e-6,1.3059132279077568e-6,8.002281387973817e-6,2.3496804513287937e-6,1.0000006368732469e-5,1.1323650724501584e-5,1.0007400922406625e-5,1.0785846484138913e-5,1.0013104572978685e-5,1.0325184501176827e-5,1.0067885667580135e-5,1.0979266686417573e-5,1.0064867324848583e-5,1.0822273934953345e-5,1.0070850087504706e-5,1.0989916570481366e-5,1.0066807014740649e-5,1.0803142662729542e-5,1.0049772766097399e-5,1.0551938825828027e-5,1.0029782663476089e-5,1.0345284630738172e-5,1.0045579468394429e-5,1.0576550872644045e-5
1.0396594577306139e-5,2.772203117695589e-5,9.993475321494887e-6,7.052751812075146e-6,9.687508737311129e-6,2.1137671280781237e-6,9.942624061077648e-6,6.6020627184211485e-6,9.914171128652793e-6,3.484137988698152e-6,9.881773172167267e-6,1.6848205980848993e-6,9.978496553460855e-6,1.0002761402316572e-6,9.928288449452938e-6,8.742382836489514e-7,9.586926248343347e-6,6.611092140824587e-7,8.036504688084306e-7,9.39760653431519e-6,8.160078918321852e-6,2.552609050849222e-6,7.355580216994544e-7,9.351798429451163e-6,7.254473480974383e-6,2.8108608372434578e-6,6.715899227588526e-6,3.6087202466150423e-6,5.983044685707484e-6,4.078135852836063e-6,7.422483207112998e-6,2.619265650787732e-6,7.720527587556273e-6,2.287258707093217e-6,6.301492071935056e-6,3.783937206367023e-6,3.043143131424838e-6,6.999348962712515e-6,4.611384108407871e-6,5.708329968861309e-6,4.686734089701755e-6,5.392428654986911e-6,4.8029781220847936e-6,5.2321140438385004e-6,4.073240146936667e-6,5.944409965082851e-6,8.762352990645144e-6,1.2604089215232763e-6,7.361399399558564e-6,2.6727255933281777e-6,7.64619772901516e-6,2.4065271444660654e-6,9.639144344168097e-6,6.905355613116142e-7,1.0212034234579962e-5,2.764949142139164e-5,9.788982684970589e-6,3.613787744525645e-6,9.990781637149102e-6,5.4995043375263204e-6,9.919571367303538e-6,8.133297680030609e-7,9.57589756209575e-6,6.444056427668311e-7,8.146047416213875e-6,2.5688968073497798e-6,8.236307052718921e-6,3.539929912942108e-6,6.7228491733744485e-6,3.6089378273729507e-6,6.007505035856127e-6,3.994212652115537e-6,7.393494840526305e-6,2.641406402123931e-6,5.639519570099397e-6,4.3642780376696004e-6,8.748221518320082e-6,1.273574068600806e-6,7.97058584199322e-6,2.342273610464908e-6,1.0000000042943733e-5,1.1199742913506496e-5,1.0009797430611027e-5,1.1027054937462892e-5,1.0007825853089873e-5,1.0191346031674657e-5,1.0056995489195654e-5,1.0867667507296296e-5,1.0066331713715974e-5,1.0843795633976842e-5,1.008249018507627e-5,1.1142572245094522e-5,1.0056942645270465e-5,1.0689507549324387e-5,1.003988771148023e-5,1.0436379740558678e-5,1.0023412583893562e-5,1.0286231432277235e-5,1.0030493847064097e-5,1.0388875162872153e-5
1.0334000662146719e-5,2.6879023272780026e-5,9.992619883478258e-6,6.794302201621558e-6,9.664458810826184e-6,2.0633934126624787e-6,9.934742514814443e-6,6.31262214102278e-6,9.902506098157087e-6,3.3623340242739243e-6,9.877561154584313e-6,1.5661697411598895e-6,9.98490332219025e-6,8.960224603532389e-7,9.92108675598289e-6,8.59831091613504e-7,9.60439483161838e-6,6.456348307813633e-7,8.0613860998103e-7,9.422362356547224e-6,8.213104541124164e-6,2.486729815256289e-6,7.45574669601692e-7,9.348098314433664e-6,7.232948116524338e-6,2.8202469131136324e-6,6.7386305675990985e-6,3.5894497279962373e-6,5.881767822756347e-6,4.178146268866618e-6,7.392772004834139e-6,2.6441459118235642e-6,7.608211486888056e-6,2.3991994113555636e-6,6.230102466252334e-6,3.853344268970561e-6,3.3351499606362768e-6,6.705036424917521e-6,4.558047545216866e-6,5.747646569765213e-6,4.738381515400478e-6,5.333066092579217e-6,4.9300357323586065e-6,5.110329522699966e-6,4.371245255423134e-6,5.645489241111719e-6,8.77925967111757e-6,1.2452328780178582e-6,7.42066838280267e-6,2.617152783906043e-6,7.673641599133086e-6,2.3704419098474362e-6,9.615911106220055e-6,7.208635240611008e-7,1.0182606077537185e-5,2.664172914436991e-5,9.783588109348031e-6,3.55451962106774e-6,9.990689532996414e-6,5.2094002928482944e-6,9.900251690816045e-6,8.453876351042681e-7,9.600056659245514e-6,6.348851831702865e-7,8.211923049378499e-6,2.5152670408911195e-6,8.246981760836561e-6,3.551841353839793e-6,6.7596695711334785e-6,3.5782252752469256e-6,6.693725426016768e-6,3.307922413387967e-6,7.3790273895348125e-6,2.6558659496463013e-6,5.278513032251666e-6,4.726786425819035e-6,8.787880005000616e-6,1.2384635116540386e-6,7.980096655257953e-6,2.3461725726234714e-6,1.0000020909529095e-5,1.1149986518535317e-5,1.0007691239215556e-5,1.0876634074759312e-5,1.0007683961336675e-5,1.021555135583806e-5,1.005058031039083e-5,1.0789842151930942e-5,1.0067381725594809e-5,1.0871576260734512e-5,1.0081854785243088e-5,1.1125251403576362e-5,1.005860826022625e-5,1.0729475318220044e-5,1.003650425152897e-5,1.0419133402308524e-5,1.0026968670673122e-5,1.033669437067685e-5,1.003671600003709e-5,1.0475362196988114e-5
1.0323758200553359e-5,2.6398202849256717e-5,9.991052194135378e-6,6.709672767333243e-6,9.664147010655049e-6,2.0715927515699412e-6,9.932629043035972e-6,6.047310908317623e-6,9.907763590768385e-6,3.316312060045378e-6,9.864731275889738e-6,1.4512439547529671e-6,9.984896958412483e-6,9.053351846090144e-7,9.90453508366265e-6,8.975901258339924e-7,9.592467247576732e-6,6.531039836997625e-7,7.837626610649324e-7,9.440664076049368e-6,8.245296386119022e-6,2.460696005486877e-6,7.378994129685774e-7,9.364818600127046e-6,7.219448715511576e-6,2.838230198814379e-6,6.738557488443948e-6,3.589834551880807e-6,5.9340823206532546e-6,4.131746873920875e-6,7.300460817443084e-6,2.7324867736170303e-6,7.633313146169464e-6,2.374674582417189e-6,6.158141521142047e-6,3.930877127038653e-6,3.0839235947892747e-6,6.954642585596831e-6,4.791499487583695e-6,5.528888982187122e-6,4.848118979961299e-6,5.2181885312226344e-6,5.106410573398901e-6,4.9223432112406035e-6,4.372105411331975e-6,5.649814627082779e-6,8.714020881220345e-6,1.3085374953533648e-6,7.43819101518005e-6,2.6011492723545773e-6,7.768760566174123e-6,2.2811839800807847e-6,9.5841621949389e-6,7.755613218249066e-7,1.0179657557309733e-5,2.6255603272669943e-5,9.77082877534771e-6,3.4521918155168674e-6,9.993425900240094e-6,5.129135337901101e-6,9.915477070659782e-6,8.852706377817186e-7,9.582051631019646e-6,6.409323383382725e-7,8.21696992806157e-6,2.4894384422787926e-6,8.277425930238193e-6,3.555724291421332e-6,6.754681193660716e-6,3.569416239838288e-6,6.686217169092671e-6,3.3156705335929053e-6,7.346939753899669e-6,2.688084312426736e-6,4.665315108865091e-6,5.337684419678381e-6,8.721424662573727e-6,1.2944806701017162e-6,8.036745655619934e-6,2.2849594429747767e-6,1.0000014250933298e-5,1.1187992471876478e-5,1.0007813186841682e-5,1.0890145233431143e-5,1.0007486297318575e-5,1.020639559542118e-5,1.0058793600610761e-5,1.0935815930550107e-5,1.0054995686897653e-5,1.0756901617647174e-5,1.0076226952509467e-5,1.108346419553191e-5,1.0055460377126376e-5,1.0705555806098198e-5,1.0045539186005302e-5,1.054484301350582e-5,1.0023049575127492e-5,1.0284393542277837e-5,1.0030671121799898e-5,1.0389262004709078e-5
1.0382322765464393e-5,2.7179851319810083e-5,9.991951319138e-6,6.726842521437232e-6,9.621761478650966e-6,2.1291534646533314e-6,9.947348322772376e-6,6.456977240276526e-6,9.906430046160181e-6,3.347560902766309e-6,9.880634334268191e-6,1.5901545080685137e-6,9.978918012578376e-6,8.642908291387695e-7,9.918118183597952e-6,8.792236007206152e-7,9.591397416300994e-6,6.474072915472473e-7,8.059951748069033e-7,9.416709850264385e-6,8.202491029765461e-6,2.4912449056592573e-6,7.575181596294156e-7,9.33378867741288e-6,7.236623028358331e-6,2.8274333285658405e-6,6.705646853961875e-6,3.6057335047550007e-6,6.043897860485073e-6,4.022615345448463e-6,7.35123413465534e-6,2.6836213652464463e-6,7.5572636194367114e-6,2.45053649888003e-6,6.134541809942236e-6,3.9484924825818e-6,3.6245302415174627e-6,6.424558244362332e-6,4.672593413154352e-6,5.650335869384937e-6,4.685830125589863e-6,5.393271127651114e-6,4.862474364929599e-6,5.170805941484292e-6,4.007497861618172e-6,6.0110195703764e-6,8.774920602162112e-6,1.2420900293492961e-6,7.423375761558753e-6,2.6178892354094443e-6,7.74252809099812e-6,2.3020055800500843e-6,9.607856168254941e-6,7.187387304621692e-7,1.0190645565761627e-5,2.689680474174943e-5,9.772395880666313e-6,3.5366823888328223e-6,9.991235755615572e-6,5.341276037189237e-6,9.916568802942697e-6,8.747860447590054e-7,9.584175038787033e-6,6.522705626482432e-7,8.219322735807661e-6,2.4914106441397258e-6,8.271438391733401e-6,3.5527549640268825e-6,6.659467620547937e-6,3.6671887793252504e-6,6.15681785456536e-6,3.844529348809203e-6,7.329426031961509e-6,2.706429339394555e-6,5.551976703251724e-6,4.45337143413454e-6,8.774637551043444e-6,1.2438698890840043e-6,7.989312454312333e-6,2.3481625421847774e-6,1.0000010025463233e-5,1.1207425529055783e-5,1.0008503598682806e-5,1.0938799797747153e-5,1.0013133206499891e-5,1.0321239745215684e-5,1.0063432660805502e-5,1.1004762220080486e-5,1.0062958380314771e-5,1.0836504539201555e-5,1.0076024710674885e-5,1.1054042675905855e-5,1.006868026658105e-5,1.0883348779661532e-5,1.0051580422441725e-5,1.0575761746744326e-5,1.0020911163689536e-5,1.0244205006120961e-5,1.0034789268473202e-5,1.0456784532036138e-5
1.032990658704542e-5,2.6286653420098938e-5,9.993454080409206e-6,6.803476753957743e-6,9.668714190392945e-6,2.0949105442765213e-6,9.933889044469097e-6,5.99901344622448e-6,9.913265322027478e-6,3.41969469638155e-6,9.874470167053457e-6,1.4533008292806422e-6,9.969347432780556e-6,9.276456906251813e-7,9.932497863631078e-6,9.018465499995792e-7,9.594551067055543e-6,6.728251632027803e-7,8.039656550348198e-7,9.408442934328118e-6,8.203995152239406e-6,2.5567307371780595e-6,7.517347383466666e-7,9.353641574909537e-6,7.327079341857466e-6,2.72928131576469e-6,6.780432501006617e-6,3.5683871878339444e-6,6.0315383793590845e-6,4.031970183165171e-6,7.353094789776153e-6,2.6853313300054543e-6,7.656456283099228e-6,2.3502410338262896e-6,6.191064067460323e-6,3.895146952699184e-6,3.2761054133492206e-6,6.766089544397336e-6,4.79865072203455e-6,5.536053388832577e-6,4.82953967844482e-6,5.247254464455416e-6,4.999535386721427e-6,5.033748000030762e-6,4.252958605433389e-6,5.760313487282173e-6,8.77520377871493e-6,1.2478227494831484e-6,7.401441127768213e-6,2.6400454102734315e-6,7.771338144277867e-6,2.2823116943773566e-6,9.598137523461183e-6,7.697873836148579e-7,1.0205005747373978e-5,2.6018221780891446e-5,9.796835106777819e-6,3.551317433684014e-6,9.990676380644758e-6,5.166425004562968e-6,9.929246593374099e-6,8.708826004124485e-7,9.596130853444632e-6,6.472486887283731e-7,8.206232664633816e-6,2.525018566426945e-6,8.324229668853e-6,3.5403087979051244e-6,6.7280434583560025e-6,3.6170944413464794e-6,6.300339125093336e-6,3.7021891760045304e-6,7.321588686362942e-6,2.71909867828063e-6,5.491370326556388e-6,4.5152886045318515e-6,8.792746042428718e-6,1.2296331000541708e-6,7.992247114296186e-6,2.361556961648749e-6,1.0000003261158558e-5,1.1262586128821319e-5,1.0008274672498465e-5,1.097983981817831e-5,1.000907899082073e-5,1.0251897534346535e-5,1.0064302712806455e-5,1.1005102607437211e-5,1.0073262456016804e-5,1.0934519853761976e-5,1.008697328197928e-5,1.1189060227047639e-5,1.0061315503626545e-5,1.072607349011504e-5,1.0058063029555643e-5,1.0664237768439545e-5,1.0020147091122965e-5,1.0228277276531358e-5,1.0035983105861092e-5,1.0446951174010008e-5
